Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year,CloseMaxVSubPeriod,CloseAll_Area,CloseminVSuberiod,daily_volatility,is_crisis
2008-04-09,112.21,107.95,110.87,2,400,9,2008,100.86,0.3487702580256897,110.87,0.039462714219546,0
2008-04-10,112.2,108.75,110.11,3,400,10,2008,100.86,0.3576236992197769,110.87,0.031724137931034506,0
2008-04-11,110.82,108.92,110.14,4,400,11,2008,100.86,0.3678331786155523,110.87,0.01744399559309577,0
2008-04-14,111.99,109.56,111.76,0,400,14,2008,100.86,0.3937789534012166,111.76,0.02217962760131428,0
2008-04-15,114.08,111.8,113.79,1,400,15,2008,100.86,0.4342242141172415,113.79,0.02039355992844366,0
2008-04-16,115.14,112.19,114.93,2,400,16,2008,100.86,0.4609593306141617,114.93,0.026294678670113227,0
2008-04-17,115.54,114.1,114.86,3,400,17,2008,100.86,0.4768373628076103,114.93,0.012620508326029903,0
2008-04-18,117.0,112.72,116.69,4,400,18,2008,100.86,0.5132787369160738,116.69,0.03797019162526616,0
2008-04-21,117.83,115.65,117.48,0,400,21,2008,100.86,0.5373499257035557,117.48,0.01884997838305225,0
2008-04-22,119.9,116.85,119.37,1,400,22,2008,100.86,0.56652046411293,119.37,0.02610183996576818,0
2008-04-23,118.69,116.45,118.3,2,400,23,2008,100.86,0.5830217778482969,119.37,0.019235723486474836,0
2008-04-24,118.3,114.25,116.06,3,400,24,2008,100.86,0.5983961594506095,119.37,0.03544857768052514,0
2008-04-25,119.55,114.51,118.52,4,400,25,2008,100.86,0.6120651785091373,119.37,0.04401362326434365,0
2008-04-28,119.93,118.16,118.75,0,400,28,2008,100.98,0.6207112200811797,119.37,0.014979688557887698,0
2008-04-29,118.84,114.95,115.63,1,400,29,2008,100.98,0.6403111716821143,119.37,0.03384080034797739,0
2008-04-30,116.7,113.3,113.46,2,400,30,2008,100.98,0.6594006609252264,119.37,0.03000882612533103,0
2008-05-01,115.23,110.3,112.52,3,500,1,2008,100.98,0.6830365846026045,119.37,0.044696282864913936,0
2008-05-02,116.8,111.78,116.32,4,500,2,2008,100.98,0.7103389972072485,119.37,0.04490964394346033,0
2008-05-05,120.36,116.05,119.97,0,500,5,2008,100.98,0.7409745696289814,119.97,0.037139164153382184,0
2008-05-06,122.73,119.33,121.84,1,500,6,2008,103.83,0.6477057235236503,121.84,0.028492415989273493,0
2008-05-07,123.93,120.54,123.53,2,500,7,2008,103.83,0.6763521486415868,123.53,0.028123444499751123,0
2008-05-08,124.61,121.58,123.69,3,500,8,2008,106.23,0.580142441525951,123.69,0.024921862148379676,0
2008-05-09,126.27,124.08,125.96,4,500,9,2008,108.5,0.4968946946946017,125.96,0.01764990328820114,0
2008-05-12,126.4,123.7,124.23,0,500,12,2008,108.5,0.5191910959583509,125.96,0.021827000808407458,0
2008-05-13,126.98,123.1,125.8,1,500,13,2008,110.11,0.4583854372447313,125.96,0.031519090170593095,0
2008-05-14,126.04,123.77,124.22,2,500,14,2008,110.11,0.4753469520181614,125.96,0.018340470227034097,0
2008-05-15,126.64,120.75,124.12,3,500,15,2008,110.14,0.4892033824244921,125.96,0.048778467908902695,0
2008-05-16,127.82,124.04,126.29,4,500,16,2008,111.76,0.4295562513905072,126.29,0.03047404063205407,0
2008-05-19,127.77,125.28,127.05,0,500,19,2008,112.52,0.4167500973519662,127.05,0.019875478927203025,0
2008-05-20,129.6,126.67,129.07,1,500,20,2008,112.52,0.4495759266628271,129.07,0.023130970237625267,0
2008-05-21,134.15,128.6,133.17,2,500,21,2008,112.52,0.4867873968180871,133.17,0.0431570762052878,0
2008-05-22,135.09,130.07,130.81,3,500,22,2008,112.52,0.507997416891951,133.17,0.038594602906127554,0
2008-05-23,133.71,130.16,132.19,4,500,23,2008,112.52,0.5256693012972805,133.17,0.027274124154886382,0
2008-05-27,133.65,128.18,128.85,1,500,27,2008,112.52,0.5421880221057638,133.17,0.042674364175378364,0
2008-05-28,131.58,125.96,131.03,2,500,28,2008,112.52,0.5578090985991484,133.17,0.044617338837726415,0
2008-05-30,128.3,124.67,127.35,4,500,30,2008,112.52,0.5886620244877676,133.17,0.029116868532927005,0
2008-06-02,129.35,125.22,127.76,0,600,2,2008,112.52,0.6002117344123675,133.17,0.03298195176489375,0
2008-06-03,127.98,123.87,124.31,1,600,3,2008,112.52,0.6118575639109549,133.17,0.033179946718333735,0
2008-06-04,125.1,121.84,122.3,2,600,4,2008,112.52,0.6204178346841521,133.17,0.026756401838476614,0
2008-06-09,138.25,133.0,134.35,0,600,9,2008,119.97,0.3777891663992293,138.54,0.039473684210526314,0
2008-06-12,137.46,131.55,136.74,3,600,12,2008,122.3,0.3340152566093418,138.54,0.04492588369441274,0
2008-06-13,137.08,133.46,134.86,4,600,13,2008,122.3,0.3492705517402483,138.54,0.027124231979619395,0
2008-06-17,135.23,132.0,134.01,1,600,17,2008,122.3,0.3833584937658818,138.54,0.02446969696969689,0
2008-06-18,136.88,131.82,136.68,2,600,18,2008,122.3,0.402188402416393,138.54,0.0383856774389319,0
2008-06-19,137.82,131.48,131.93,3,600,19,2008,122.3,0.4164579466193819,138.54,0.04822026163675087,0
2008-06-20,136.8,131.19,134.62,4,600,20,2008,122.3,0.4304380182312191,138.54,0.042762405671164065,0
2008-06-23,138.14,134.05,136.74,0,600,23,2008,122.3,0.4466396289296979,138.54,0.03051100335695617,0
2008-06-24,138.75,135.9,137.0,1,600,24,2008,122.3,0.4677866324785572,138.54,0.02097130242825603,0
2008-06-25,137.58,131.95,134.55,2,600,25,2008,122.3,0.4913999223398255,138.54,0.042667677150435956,0
2008-06-27,142.99,138.61,140.21,4,600,27,2008,122.3,0.5526489203021105,140.21,0.03159945169901158,0
2008-06-30,143.67,139.17,140.0,0,600,30,2008,122.3,0.573432951260126,140.21,0.032334554860961415,0
2008-07-01,143.33,139.95,140.97,1,700,1,2008,122.3,0.5986127757483344,140.97,0.024151482672383165,0
2008-07-02,144.32,140.01,143.57,2,700,2,2008,122.3,0.6397672460198087,143.57,0.03078351546318122,0
2008-07-03,145.85,143.22,145.29,3,700,3,2008,122.3,0.6666148445238058,145.29,0.01836335707303446,0
2008-07-07,144.53,139.5,141.37,0,700,7,2008,122.3,0.68576874597687,145.29,0.03605734767025091,0
2008-07-09,138.28,135.34,136.05,2,700,9,2008,122.3,0.7256808309563771,145.29,0.02172306782917096,0
2008-07-10,142.13,135.43,141.65,3,700,10,2008,127.79,0.5115780702096476,145.29,0.049472051982573935,0
2008-07-11,147.27,141.44,145.08,4,700,11,2008,131.31,0.3695362822821318,145.29,0.04121889140271502,0
2008-07-14,146.37,142.49,145.18,0,700,14,2008,131.31,0.3874138219783807,145.29,0.027229981051301814,0
2008-07-18,132.04,128.23,128.88,4,700,18,2008,128.88,0.5458551084449648,145.29,0.02971223582624973,0
2008-07-21,132.05,128.63,131.04,0,700,21,2008,128.88,0.5615988328090247,145.29,0.026587887740029667,0
2008-07-23,128.7,124.12,124.44,2,700,23,2008,124.44,0.7708041387474163,145.29,0.03689977441185936,0
2008-07-24,126.44,123.5,125.49,3,700,24,2008,124.44,0.7861587045036379,145.29,0.023805668016194315,0
2008-07-25,126.51,122.5,123.26,4,700,25,2008,123.26,0.8420533077041151,145.29,0.03273469387755106,0
2008-07-28,125.22,122.63,124.73,0,700,28,2008,123.26,0.864614050724342,145.29,0.02112044361086197,0
2008-07-29,125.85,120.42,122.19,1,700,29,2008,122.19,0.9010790335471226,145.29,0.045092177379172836,0
2008-07-31,127.89,122.71,124.08,3,700,31,2008,122.19,0.9120173906448492,145.29,0.04221334854535089,0
2008-08-05,121.23,118.0,119.17,1,800,5,2008,119.17,0.9481621765341116,145.29,0.027372881355932237,0
2008-08-06,120.49,117.11,118.58,2,800,6,2008,118.58,0.9487812763141606,145.29,0.028861753906583514,0
2008-08-07,121.78,117.91,120.02,3,800,7,2008,118.58,0.9444427559441048,145.29,0.032821643626494826,0
2008-08-08,120.08,114.62,115.2,4,800,8,2008,115.2,0.9592383605275324,145.18,0.04763566567789211,0
2008-08-11,116.9,112.72,114.45,0,800,11,2008,114.45,0.956078551562312,145.18,0.037083037615330085,0
2008-08-12,115.95,112.31,113.01,1,800,12,2008,113.01,0.954054105790262,145.18,0.03241029293918619,0
2008-08-13,117.46,112.87,116.0,2,800,13,2008,113.01,0.9493086596211858,145.18,0.040666253211659335,0
2008-08-14,117.42,112.59,115.01,3,800,14,2008,113.01,0.9435958348822356,145.18,0.042899014122035686,0
2008-08-15,115.2,111.34,113.77,4,800,15,2008,113.01,0.9372257965201036,145.18,0.03466858271959762,0
2008-08-18,115.35,112.0,112.87,0,800,18,2008,112.87,0.8115920356411607,138.74,0.029910714285714235,0
2008-08-19,116.65,111.64,114.53,1,800,19,2008,112.87,0.6731889956655326,134.6,0.04487638839125766,0
2008-08-20,117.03,112.61,114.98,2,800,20,2008,112.87,0.5299230833985513,131.04,0.03925051061184621,0
2008-08-25,116.06,113.68,115.11,0,800,25,2008,112.87,0.4112981568639313,127.95,0.020935960591132962,0
2008-08-26,117.89,112.36,116.27,1,800,26,2008,112.87,0.3676703089827127,126.77,0.04921680313278748,0
2008-08-27,119.63,115.64,118.15,2,800,27,2008,112.87,0.3698264939997235,126.77,0.03450363196125904,0
2008-08-29,118.76,115.0,115.46,4,800,29,2008,112.87,0.3756744339985878,126.77,0.03269565217391309,0
2008-09-03,110.3,107.22,109.35,2,900,3,2008,109.35,0.4320951897935328,126.77,0.028725983958216735,0
2008-09-04,110.6,106.52,107.89,3,900,4,2008,107.89,0.3906783475527839,125.1,0.0383026661659782,0
2008-09-05,108.1,105.13,106.23,4,900,5,2008,106.23,0.4152411337217303,125.1,0.028250737182535898,0
2008-09-08,109.89,104.7,106.34,0,900,8,2008,106.23,0.3015897140567523,121.41,0.04957020057306588,0
2008-09-09,106.77,101.74,103.26,1,900,9,2008,103.26,0.3272295759012394,121.18,0.049439748378219,0
2008-09-10,104.97,101.36,102.58,2,900,10,2008,102.58,0.3452632059678788,121.18,0.03561562746645619,0
2008-09-11,103.95,100.1,100.87,3,900,11,2008,100.87,0.3686798205528943,121.18,0.03846153846153855,0
2008-09-12,102.89,99.99,101.18,4,900,12,2008,100.87,0.3832942958510995,121.18,0.02900290029002906,0
2008-09-16,94.32,90.51,91.15,1,900,16,2008,91.15,0.4511960865574878,121.18,0.042094796155120844,0
2008-09-24,109.5,104.8,105.73,2,900,24,2008,91.15,0.5387151401283659,121.18,0.044847328244274835,0
2008-09-26,108.11,104.25,106.89,4,900,26,2008,91.15,0.5683526422834165,120.92,0.03702637889688249,0
2008-10-13,82.52,79.45,81.19,0,1000,13,2008,77.7,0.8178764962659142,120.92,0.03864065449968525,0
2008-11-07,62.82,59.97,61.04,4,1100,7,2008,60.77,0.4038227717475167,90.06,0.04752376188094049,0
2008-11-18,55.98,53.96,54.39,1,1100,18,2008,54.39,0.2313284493801532,74.54,0.03743513713862113,0
2008-11-19,55.34,52.79,53.62,2,1100,19,2008,53.62,0.2427444439911092,74.25,0.04830460314453503,0
2008-12-03,48.1,46.26,46.79,2,1200,3,2008,46.79,0.3265017593718156,70.53,0.03977518374405541,0
2009-02-03,41.17,39.65,40.78,1,200,3,2009,35.4,0.5924009078978187,48.81,0.038335435056746615,0
2009-02-05,41.25,39.46,41.17,3,200,5,2009,35.4,0.6418240943714099,48.81,0.045362392295995924,0
2009-03-20,52.13,50.3,51.06,4,300,20,2009,34.62,0.9429647223070456,51.61,0.036381709741550805,0
2009-03-23,54.05,51.62,53.8,0,300,23,2009,34.62,0.9458459656487992,53.8,0.0470747772181325,0
2009-03-24,54.2,52.45,53.98,1,300,24,2009,34.62,0.9448474677619696,53.98,0.03336510962821735,0
2009-03-25,54.18,51.86,52.77,2,300,25,2009,38.44,0.7997239985457814,53.98,0.04473582722715003,0
2009-03-26,54.66,52.76,54.34,3,300,26,2009,38.44,0.8004812919232331,54.34,0.03601213040181953,0
2009-03-31,50.0,47.77,49.66,1,300,31,2009,40.15,0.7052352748985979,54.34,0.04668201800293064,0
2009-04-01,48.96,47.26,48.39,2,400,1,2009,40.15,0.7052377135947452,54.34,0.035971223021582795,0
2009-04-14,51.12,48.85,49.41,1,400,14,2009,42.33,0.625310347624239,54.34,0.04646878198567034,0
2009-04-15,50.79,48.91,49.25,2,400,15,2009,42.33,0.6402218779259443,54.34,0.03843794725005117,0
2009-04-16,50.48,49.11,49.98,3,400,16,2009,46.25,0.3699651289605536,54.34,0.027896558745672928,0
2009-04-17,51.37,49.41,50.33,4,400,17,2009,46.25,0.3756077533198519,54.34,0.0396680833839304,0
2009-04-22,49.09,47.7,48.85,2,400,22,2009,45.88,0.4069295411819958,54.34,0.029140461215932924,0
2009-04-23,49.92,48.37,49.62,3,400,23,2009,45.88,0.4140145642651769,54.34,0.03204465577837511,0
2009-04-28,50.19,48.55,49.92,1,400,28,2009,45.88,0.435600105850211,54.34,0.0337796086508754,0
2009-04-29,51.42,49.12,50.97,2,400,29,2009,45.88,0.4451501955877811,54.34,0.04682410423452778,0
2009-04-30,51.94,50.21,51.12,3,400,30,2009,45.88,0.4537870231610877,54.34,0.03445528779127657,0
2009-05-04,54.64,52.56,54.47,0,500,4,2009,45.88,0.4743462521119359,54.47,0.03957382039573817,0
2009-05-05,54.83,53.5,53.84,1,500,5,2009,45.88,0.4837398847459897,54.47,0.024859813084112118,0
2009-05-08,58.75,56.15,58.63,4,500,8,2009,45.88,0.6100979386198008,58.63,0.04630454140694571,0
2009-05-11,58.63,56.78,58.5,0,500,11,2009,45.88,0.6392052810486215,58.63,0.03258189503346251,0
2009-05-12,60.08,57.81,58.85,1,500,12,2009,45.88,0.6617783005454038,58.85,0.039266562878394674,0
2009-05-13,59.9,57.41,58.02,2,500,13,2009,45.88,0.6914194867424515,58.85,0.043372234802299285,0
2009-05-14,59.0,56.55,58.62,3,500,14,2009,45.88,0.7241556019594411,58.85,0.043324491600353725,0
2009-05-19,60.48,58.55,59.65,1,500,19,2009,45.88,0.7947283218189186,59.65,0.03296327924850555,0
2009-05-20,62.26,59.86,62.04,2,500,20,2009,45.88,0.8292989254200216,62.04,0.04009355162044769,0
2009-05-21,61.87,59.92,61.05,3,500,21,2009,45.88,0.8388021282261447,62.04,0.03254339118825093,0
2009-05-22,61.98,60.5,61.67,4,500,22,2009,45.88,0.8411911100137923,62.04,0.02446280991735532,0
2009-05-27,63.82,62.19,63.45,2,500,27,2009,48.85,0.7137931529079765,63.45,0.0262100016079756,0
2009-05-28,65.44,62.75,65.08,3,500,28,2009,49.62,0.6913379346015728,65.08,0.04286852589641431,0
2009-05-29,66.64,64.68,66.31,4,500,29,2009,49.92,0.6886827618312887,66.31,0.030303030303030203,0
2009-06-01,68.68,66.23,68.58,0,600,1,2009,49.92,0.7097100391066045,68.58,0.03699229956213201,0
2009-06-02,69.05,67.5,68.55,1,600,2,2009,49.92,0.7213259054509575,68.58,0.02296296296296292,0
2009-06-05,70.32,67.54,68.44,4,600,5,2009,53.2,0.577212779053761,68.81,0.04116079360379015,0
2009-06-08,68.95,66.78,68.09,0,600,8,2009,53.84,0.5539045617932925,68.81,0.032494758909853275,0
2009-06-09,70.69,68.43,70.01,1,600,9,2009,53.84,0.5777316337224081,70.01,0.03302645038725691,0
2009-06-10,71.79,70.43,71.33,2,600,10,2009,56.34,0.456850080680511,71.33,0.019309953144966623,0
2009-06-11,73.23,71.32,72.68,3,600,11,2009,56.34,0.4811880139883754,72.68,0.026780706674144852,0
2009-06-12,72.63,70.8,72.04,4,600,12,2009,56.34,0.4990294633375527,72.68,0.02584745762711862,0
2009-06-15,72.35,69.58,70.62,0,600,15,2009,56.34,0.5113955079429433,72.68,0.039810290313308364,0
2009-06-16,72.77,69.8,70.47,1,600,16,2009,56.34,0.5231986760663221,72.68,0.04255014326647563,0
2009-06-17,71.28,69.0,71.03,2,600,17,2009,56.34,0.5315680287268059,72.68,0.033043478260869584,0
2009-06-18,71.75,70.22,71.37,3,600,18,2009,56.34,0.5389094752088689,72.68,0.021788664198234137,0
2009-06-19,72.3,68.9,69.55,4,600,19,2009,56.34,0.5466923961483792,72.68,0.049346879535558656,0
2009-06-23,69.68,66.37,69.24,1,600,23,2009,59.65,0.4034911138059753,72.68,0.049871930088895615,0
2009-06-24,69.86,68.06,68.67,2,600,24,2009,61.05,0.3497702394572378,72.68,0.02644725242433143,0
2009-06-25,70.93,68.11,70.23,3,600,25,2009,61.05,0.3609637764220738,72.68,0.04140361180443411,0
2009-06-26,71.29,68.81,69.16,4,600,26,2009,61.67,0.3438287818212222,72.68,0.036041273070774656,0
2009-07-01,71.85,68.52,69.31,2,700,1,2009,65.08,0.2196100666585726,72.68,0.04859894921190891,0
2009-07-07,64.91,62.21,62.93,1,700,7,2009,62.93,0.3371283675646661,72.68,0.04340138241440276,0
2009-07-08,62.68,60.01,60.14,2,700,8,2009,60.14,0.4818511664738126,72.68,0.04449258456923849,0
2009-07-09,61.62,59.25,60.41,3,700,9,2009,60.14,0.4927125671579677,72.68,0.03999999999999996,0
2009-07-10,60.89,58.72,59.89,4,700,10,2009,59.89,0.5166915936926226,72.68,0.03695504087193464,0
2009-07-13,60.67,58.32,59.69,0,700,13,2009,59.69,0.5377783334518834,72.68,0.04029492455418384,0
2009-07-14,61.46,59.15,59.52,1,700,14,2009,59.52,0.5574105626250836,72.68,0.03905325443786986,0
2009-07-15,62.0,59.65,61.54,2,700,15,2009,59.52,0.5799366559344058,72.68,0.039396479463537325,0
2009-07-16,62.25,60.29,62.02,3,700,16,2009,59.52,0.6037775508473531,72.68,0.03250953723668935,0
2009-07-17,63.99,61.04,63.56,4,700,17,2009,59.52,0.6112477855958275,72.04,0.04832896461336833,0
2009-07-20,64.9,63.19,63.98,0,700,20,2009,59.52,0.6187252635110336,71.49,0.027061243867700712,0
2009-07-21,65.53,63.51,64.72,1,700,21,2009,59.52,0.6363874945693733,71.49,0.03180601480081882,0
2009-07-22,65.77,63.76,65.4,2,700,22,2009,59.52,0.659756817041521,71.49,0.031524466750313646,0
2009-07-23,67.49,64.4,67.16,3,700,23,2009,59.52,0.6861039409322347,71.49,0.04798136645962716,0
2009-07-24,68.2,66.46,68.05,4,700,24,2009,59.52,0.7109608820764668,71.49,0.026181161600963124,0
2009-07-27,68.99,67.6,68.38,0,700,27,2009,59.52,0.7374769568447723,71.49,0.020562130177514803,0
2009-07-28,68.86,66.48,67.23,1,700,28,2009,59.52,0.7590562669495509,71.49,0.03580024067388681,0
2009-08-03,72.2,69.09,71.58,0,800,3,2009,59.52,0.8219356640853979,71.58,0.04501375018092342,0
2009-08-04,71.95,70.16,71.42,1,800,4,2009,59.52,0.8243657434956901,71.58,0.025513112884834755,0
2009-08-05,72.1,69.71,71.97,2,800,5,2009,59.52,0.8405586438027952,71.97,0.03428489456319037,0
2009-08-06,72.42,70.18,71.94,3,800,6,2009,59.52,0.8421871977135483,71.97,0.03191792533485316,0
2009-08-07,72.84,70.38,70.93,4,800,7,2009,59.52,0.8480654072627445,71.97,0.03495311167945451,0
2009-08-10,71.57,70.09,70.6,0,800,10,2009,59.52,0.852985479222472,71.97,0.02111570837494635,0
2009-08-11,71.25,68.71,69.45,1,800,11,2009,59.52,0.8668040507486692,71.97,0.03696696259641983,0
2009-08-12,71.13,68.84,70.16,2,800,12,2009,59.52,0.8715791536322496,71.97,0.03326554328878547,0
2009-08-13,72.21,70.05,70.52,3,800,13,2009,59.52,0.8742255319970776,71.97,0.030835117773019224,0
2009-08-17,67.69,65.23,66.75,0,800,17,2009,59.52,0.8802348383252773,71.97,0.03771270887628382,0
2009-08-20,72.88,71.65,72.54,3,800,20,2009,63.35,0.7960146734754725,72.54,0.017166782972784223,0
2009-08-21,74.72,72.03,73.89,4,800,21,2009,63.35,0.8404773193935333,73.89,0.03734555046508396,0
2009-08-24,74.81,73.57,74.37,0,800,24,2009,63.35,0.847506572428294,74.37,0.01685469620769348,0
2009-08-26,72.64,70.67,71.43,2,800,26,2009,63.35,0.8437216781919262,74.37,0.027876043582849848,0
2009-08-27,72.95,69.83,72.49,3,800,27,2009,63.35,0.8424458376949567,74.37,0.04467993698983252,0
2009-08-28,73.52,71.78,72.74,4,800,28,2009,63.35,0.8390389460340439,74.37,0.024240735580941693,0
2009-09-01,71.37,68.0,68.05,1,900,1,2009,63.35,0.8387933854021892,74.37,0.04955882352941183,0
2009-09-02,68.8,67.05,68.05,2,900,2,2009,66.75,0.596422207631855,74.37,0.02609992542878449,0
2009-09-03,69.4,67.66,67.96,3,900,3,2009,66.75,0.5944474577039416,74.37,0.025716819391073148,0
2009-09-04,68.78,67.12,68.02,4,900,4,2009,66.75,0.5927876672982588,74.37,0.024731823599523188,0
2009-09-09,72.52,70.66,71.31,2,900,9,2009,66.75,0.5929518166491955,74.37,0.026323238041324647,0
2009-09-10,72.44,70.86,71.94,3,900,10,2009,66.75,0.5930463568491352,74.37,0.022297488004515923,0
2009-09-14,69.51,68.02,68.86,0,900,14,2009,66.75,0.5911060157239315,74.37,0.02190532196412833,0
2009-09-15,71.19,68.48,70.93,1,900,15,2009,66.75,0.591698573186723,74.37,0.03957359813084103,0
2009-09-16,72.56,70.14,72.51,2,900,16,2009,66.75,0.594998318777507,74.37,0.03450242372398064,0
2009-09-17,73.16,71.66,72.47,3,900,17,2009,66.75,0.5954865416088952,74.37,0.020932179737650016,0
2009-09-18,72.66,71.27,72.04,4,900,18,2009,66.75,0.5965328389282804,74.37,0.01950329732005052,0
2009-09-21,72.2,68.96,69.71,0,900,21,2009,66.75,0.5963025052410932,74.37,0.04698375870069619,0
2009-09-22,71.85,69.61,71.55,1,900,22,2009,67.96,0.4790857108420684,74.37,0.03217928458554798,0
2009-09-24,68.77,65.6,65.89,3,900,24,2009,65.89,0.6683173461996681,74.37,0.048323170731707346,0
2009-09-25,67.09,65.05,66.02,4,900,25,2009,65.89,0.6645266621397107,74.37,0.031360491929285264,0
2009-09-28,67.54,65.41,66.84,0,900,28,2009,65.89,0.6646929218675375,74.37,0.03256382816083183,0
2009-09-29,67.33,65.82,66.71,1,900,29,2009,65.89,0.6032041473603165,72.74,0.022941355211182093,0
2009-10-01,71.39,69.13,70.82,3,1000,1,2009,65.89,0.6349263787518178,72.74,0.032692029509619636,0
2009-10-02,70.69,68.32,69.95,4,1000,2,2009,65.89,0.6582259829180583,72.74,0.03468969555035136,0
2009-10-05,71.0,68.05,70.41,0,1000,5,2009,65.89,0.6722830792851076,72.51,0.04335047759000739,0
2009-10-06,71.97,70.06,70.88,1,1000,6,2009,65.89,0.705320696521037,72.51,0.0272623465600913,0
2009-10-07,71.76,68.88,69.57,2,1000,7,2009,65.89,0.7460699032638296,72.51,0.04181184668989561,0
2009-10-08,72.55,69.17,71.69,3,1000,8,2009,65.89,0.7718629642778589,72.51,0.04886511493421997,0
2009-10-09,72.35,70.62,71.77,4,1000,9,2009,65.89,0.7958455483439334,72.51,0.02449730954403837,0
2009-10-12,73.84,72.05,73.27,0,1000,12,2009,65.89,0.8598428947297428,73.27,0.02484385843164478,0
2009-10-13,74.55,72.83,74.15,1,1000,13,2009,65.89,0.909142125447159,74.15,0.023616641493889867,0
2009-10-14,75.53,74.4,75.18,2,1000,14,2009,65.89,0.9396313623528024,75.18,0.01518817204301069,0
2009-10-15,77.97,74.79,77.58,3,1000,15,2009,65.89,0.9569273444254548,77.58,0.04251905334937816,0
2009-10-16,78.75,76.82,78.53,4,1000,16,2009,65.89,0.9535629158180646,78.53,0.025123665712054245,0
2009-10-19,79.69,78.05,79.61,0,1000,19,2009,65.89,0.9477681315354264,79.61,0.02101217168481743,0
2009-10-20,80.05,78.05,79.09,1,1000,20,2009,65.89,0.9427876283291142,79.61,0.025624599615631006,0
2009-10-22,81.5,79.86,81.19,3,1000,22,2009,65.89,0.9435167339260568,81.37,0.0205359378913098,0
2009-10-23,81.78,79.55,80.5,4,1000,23,2009,65.89,0.9420906141798802,81.37,0.028032683846637384,0
2009-10-26,81.58,77.97,78.68,0,1000,26,2009,65.89,0.9405644725264792,81.37,0.04629985892009747,0
2009-10-27,79.89,77.81,79.55,1,1000,27,2009,65.89,0.9362857508803828,81.37,0.02673178254723041,0
2009-10-28,79.83,77.06,77.46,2,1000,28,2009,65.89,0.934885098916582,81.37,0.03594601609135733,0
2009-10-29,80.46,77.03,79.87,3,1000,29,2009,66.02,0.926173673028003,81.37,0.04452810593275337,0
2009-10-30,80.21,76.85,77.0,4,1000,30,2009,66.71,0.9012281977586049,81.37,0.04372153545868575,0
2009-11-02,78.66,76.56,78.13,0,1100,2,2009,66.71,0.9001876690299697,81.37,0.027429467084639423,0
2009-11-03,79.77,76.55,79.6,1,1100,3,2009,69.57,0.7388275542473162,81.37,0.042064010450685814,0
2009-11-04,81.06,79.12,80.4,2,1100,4,2009,69.57,0.7425928863463414,81.37,0.024519716885743146,0
2009-11-05,80.52,79.34,79.62,3,1100,5,2009,69.57,0.745651935775857,81.37,0.014872699773128216,0
2009-11-06,80.34,76.71,77.43,4,1100,6,2009,69.57,0.749627439544113,81.37,0.04732107938991018,0
2009-11-09,80.19,77.77,79.43,0,1100,9,2009,69.57,0.7581710183368672,81.37,0.03111739745403114,0
2009-11-10,80.51,77.89,79.05,1,1100,10,2009,69.57,0.769153495722483,81.37,0.03363718063936326,0
2009-11-11,80.1,78.57,79.28,2,1100,11,2009,71.69,0.6210349027462949,81.37,0.01947308132875145,0
2009-11-12,79.69,76.52,76.94,3,1100,12,2009,71.77,0.6179192575312302,81.37,0.041427077888133844,0
2009-11-13,77.67,75.57,76.35,4,1100,13,2009,73.27,0.4924609848162921,81.37,0.027788805081381616,0
2009-11-16,79.43,76.35,78.9,0,1100,16,2009,74.15,0.4185683829127931,81.37,0.04034053700065505,0
2009-11-17,79.73,78.14,79.14,1,1100,17,2009,75.18,0.3342584132508804,81.37,0.02034809316611215,0
2009-11-18,80.33,78.67,79.58,2,1100,18,2009,76.35,0.2479566940177645,81.37,0.021100800813524806,0
2009-11-19,79.87,77.06,77.46,3,1100,19,2009,76.35,0.2530990876193161,81.37,0.036465092135997954,0
2009-11-20,77.99,76.2,76.72,4,1100,20,2009,76.35,0.2566769372259553,81.37,0.02349081364829386,0
2009-11-23,79.92,77.15,77.56,0,1100,23,2009,76.35,0.2606795724232101,81.37,0.035904082955281864,0
2009-11-24,77.8,75.6,76.02,1,1100,24,2009,76.02,0.2920895255809085,81.37,0.02910052910052914,0
2009-11-25,78.09,75.5,77.96,2,1100,25,2009,76.02,0.2963656550767219,81.19,0.03430463576158945,0
2009-11-30,78.0,75.13,77.28,0,1100,30,2009,76.02,0.2861611415215813,80.4,0.03820045254891528,0
2009-12-01,79.04,77.01,78.37,1,1200,1,2009,76.02,0.2959609815182952,80.4,0.02636021295935594,0
2009-12-02,78.59,76.22,76.6,2,1200,2,2009,76.02,0.3009521890658502,80.4,0.03109420099711368,0
2009-12-03,77.5,75.54,76.46,3,1200,3,2009,76.02,0.3057045698180822,80.4,0.02594651840084715,0
2009-12-04,77.9,74.85,75.47,4,1200,4,2009,75.47,0.3594323573802797,80.4,0.040748162992652125,0
2009-12-07,76.1,73.7,73.93,0,1200,7,2009,73.93,0.5087563498039156,80.4,0.03256445047489812,0
2009-12-08,74.39,72.43,72.62,1,1200,8,2009,72.62,0.6277323089946266,80.4,0.02706061024437379,0
2009-12-10,71.39,69.81,70.54,3,1200,10,2009,70.54,0.7173733563340582,79.62,0.02263286062168741,0
2009-12-11,71.2,69.46,69.87,4,1200,11,2009,69.87,0.7419307909704194,79.58,0.02505038871292844,0
2009-12-14,70.22,68.59,69.51,0,1200,14,2009,69.51,0.7524244007740085,79.58,0.02376439714244052,0
2009-12-15,71.15,69.31,70.69,1,1200,15,2009,69.51,0.7541960180673217,79.58,0.0265473957581879,0
